place,event_type,model,segment_length,ebr,roc_auc_mse,pr_auc_score,run_id
street_traffic,gunshot,wavenet,4096,6,0.5226529073937181,0.6468197206134761,1
street_pedestrian,glassbreak,wavenet,4096,-6,0.5301604247346838,0.6580048282386437,1
street_pedestrian,glassbreak,wavenet,4096,0,0.5285267782668535,0.6570081605669258,1
street_pedestrian,glassbreak,wavenet,4096,6,0.5286081229950814,0.6565590884832477,1
street_pedestrian,gunshot,wavenet,4096,-6,0.5234344998777679,0.6485498976198345,1
street_pedestrian,gunshot,wavenet,4096,0,0.5233912672258162,0.6479048359849111,1
street_pedestrian,gunshot,wavenet,4096,6,0.5230646565229192,0.6475129194422075,1
shopping_mall,glassbreak,wavenet,4096,-6,0.5322419735309271,0.6594873303367892,1
shopping_mall,glassbreak,wavenet,4096,0,0.5301920783534455,0.6573520124269114,1
shopping_mall,glassbreak,wavenet,4096,6,0.5303030301009152,0.6581881465668502,1
shopping_mall,gunshot,wavenet,4096,-6,0.5231435089879843,0.6479794894338905,1
shopping_mall,gunshot,wavenet,4096,0,0.5222323990632235,0.6473206007746857,1
shopping_mall,gunshot,wavenet,4096,6,0.5247976520208546,0.649448220020475,1
public_square,glassbreak,wavenet,4096,-6,0.4721360330769041,0.586594483635313,1
public_square,glassbreak,wavenet,4096,0,0.4725485966242258,0.5878545374403216,1
public_square,glassbreak,wavenet,4096,6,0.4731318712075749,0.5878244503260025,1
public_square,gunshot,wavenet,4096,-6,0.4774412139947714,0.5892532260951133,1
public_square,gunshot,wavenet,4096,0,0.4789958668023794,0.5903054822486,1
public_square,gunshot,wavenet,4096,6,0.4777410375865339,0.5891712626896041,1
airport,glassbreak,wavenet,4096,-6,0.4715219372081102,0.5854363332926423,1
airport,glassbreak,wavenet,4096,0,0.4659302196229408,0.5821565012203512,1
airport,glassbreak,wavenet,4096,6,0.4698117048350529,0.5847407144224531,1
airport,gunshot,wavenet,4096,-6,0.4760286315041713,0.5878532372276867,1
airport,gunshot,wavenet,4096,0,0.4762763483812474,0.5876780065134262,1
airport,gunshot,wavenet,4096,6,0.4739474383114419,0.58533503029734,1
street_traffic,glassbreak,wavenet,4096,-6,0.5294596594706633,0.6588899537129981,2
street_traffic,glassbreak,wavenet,4096,0,0.5315083516944863,0.6598016332733745,2
street_traffic,glassbreak,wavenet,4096,6,0.5329553865464232,0.6604280946259035,2
street_traffic,gunshot,wavenet,4096,-6,0.5235619257301933,0.6470891742728887,2
street_traffic,gunshot,wavenet,4096,0,0.5231605717178867,0.6465622344368559,2
street_traffic,gunshot,wavenet,4096,6,0.5251392262794344,0.6492121260007875,2
street_pedestrian,glassbreak,wavenet,4096,-6,0.527894033000714,0.6574290678020954,2
street_pedestrian,glassbreak,wavenet,4096,0,0.5271744637116769,0.6567408045387777,2
street_pedestrian,glassbreak,wavenet,4096,6,0.5273623613753194,0.6570619839885561,2
street_pedestrian,gunshot,wavenet,4096,-6,0.5197346643220606,0.6447302387512513,2
street_pedestrian,gunshot,wavenet,4096,0,0.5205068193053595,0.6454713449335987,2
street_pedestrian,gunshot,wavenet,4096,6,0.5219368922611667,0.6464093447589851,2
shopping_mall,glassbreak,wavenet,4096,-6,0.5271599912312454,0.6569716925358182,2
